GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Transformer with Convolution,Versatility and Limitations,Nível 4,Nível 3,0.8535,root > Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Versatility and Limitations,425,180
Transformer with Convolution,Versatility and Limitations,Nível 3,Nível 3,0.8535,Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Versatility and Limitations,425,180
Transformer with Convolution,Versatility and Limitations,Nível 2,Nível 3,0.8535,Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Versatility and Limitations,425,180
Transformer with Convolution,Versatility and Limitations,Nível 1,Nível 3,0.8535,Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Versatility and Limitations,425,180
Other Tasks,5.2 Object Detection,Nível 4,Nível 3,0.853,root > Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,795,810
Challenges,2.4 Supervised and Self-Supervised Learning,Nível 3,Nível 3,0.853,root > Conclusions and Discussions > Challenges,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,396,886
Future Prospects,6.3 Data Requirements,Nível 3,Nível 3,0.853,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,2535,704
Other Tasks,5.2 Object Detection,Nível 3,Nível 3,0.853,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,795,810
Other Tasks,5.2 Object Detection,Nível 2,Nível 3,0.853,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,795,810
Other Tasks,5.2 Object Detection,Nível 1,Nível 3,0.853,Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,795,810
Challenges,2.4 Supervised and Self-Supervised Learning,Nível 2,Nível 3,0.853,Conclusions and Discussions > Challenges,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,396,886
Future Prospects,6.3 Data Requirements,Nível 2,Nível 3,0.853,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,2535,704
Challenges,2.4 Supervised and Self-Supervised Learning,Nível 1,Nível 3,0.853,Challenges,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,396,886
Future Prospects,6.3 Data Requirements,Nível 1,Nível 3,0.853,Future Prospects,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,2535,704
Pure Transformer,5.2 Object Detection,Nível 4,Nível 3,0.852,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,1415,810
Future Prospects,5.2 Object Detection,Nível 3,Nível 3,0.852,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,2535,810
Pure Transformer,5.2 Object Detection,Nível 3,Nível 3,0.852,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,1415,810
Pure Transformer,5.2 Object Detection,Nível 2,Nível 3,0.852,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,1415,810
Pure Transformer,5.2 Object Detection,Nível 1,Nível 3,0.852,Pure Transformer,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,1415,810
Future Prospects,5.2 Object Detection,Nível 2,Nível 3,0.852,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,2535,810
Future Prospects,5.2 Object Detection,Nível 1,Nível 3,0.852,Future Prospects,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,2535,810
Compact Architecture Design,6.2 Computational Costs,Nível 4,Nível 3,0.851,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,369,691
Compact Architecture Design,6.2 Computational Costs,Nível 3,Nível 3,0.851,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,369,691
Compact Architecture Design,6.2 Computational Costs,Nível 2,Nível 3,0.851,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,369,691
Compact Architecture Design,6.2 Computational Costs,Nível 1,Nível 3,0.851,Compact Architecture Design,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,369,691
Backbone for Representation Learning,1.1 Historical Context and Development,Nível 3,Nível 3,0.8506,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,195,507
Self-supervised Representation Learning,2.4 Supervised and Self-Supervised Learning,Nível 4,Nível 3,0.8506,root > Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,982,886
Backbone for Representation Learning,1.1 Historical Context and Development,Nível 2,Nível 3,0.8506,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,195,507
Self-supervised Representation Learning,2.4 Supervised and Self-Supervised Learning,Nível 3,Nível 3,0.8506,Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,982,886
Backbone for Representation Learning,1.1 Historical Context and Development,Nível 1,Nível 3,0.8506,Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,195,507
Self-supervised Representation Learning,2.4 Supervised and Self-Supervised Learning,Nível 2,Nível 3,0.8506,Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,982,886
Self-supervised Representation Learning,2.4 Supervised and Self-Supervised Learning,Nível 1,Nível 3,0.8506,Self-supervised Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.4 Supervised and Self-Supervised Learning,982,886
Backbone for Representation Learning,1.2 Key Concepts and Architecture Overview,Nível 3,Nível 3,0.8506,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.2 Key Concepts and Architecture Overview,195,580
Backbone for Representation Learning,6.3 Data Requirements,Nível 3,Nível 3,0.8506,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,195,704
Backbone for Representation Learning,1.2 Key Concepts and Architecture Overview,Nível 2,Nível 3,0.8506,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.2 Key Concepts and Architecture Overview,195,580
Backbone for Representation Learning,6.3 Data Requirements,Nível 2,Nível 3,0.8506,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,195,704
Backbone for Representation Learning,1.2 Key Concepts and Architecture Overview,Nível 1,Nível 3,0.8506,Backbone for Representation Learning,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.2 Key Concepts and Architecture Overview,195,580
Backbone for Representation Learning,6.3 Data Requirements,Nível 1,Nível 3,0.8506,Backbone for Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,195,704
Backbone for Representation Learning,5.3 Image Segmentation,Nível 3,Nível 3,0.8496,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,195,733
Transformer with Convolution,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.8496,root > Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,425,1226
Backbone for Representation Learning,5.3 Image Segmentation,Nível 2,Nível 3,0.8496,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,195,733
Transformer with Convolution,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.8496,Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,425,1226
Backbone for Representation Learning,5.3 Image Segmentation,Nível 1,Nível 3,0.8496,Backbone for Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,195,733
Transformer with Convolution,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.8496,Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,425,1226
Transformer with Convolution,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.8496,Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,425,1226
Transformer with Convolution,6.2 Computational Costs,Nível 4,Nível 3,0.8486,root > Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,425,691
Pruning and Decomposition,6.2 Computational Costs,Nível 4,Nível 3,0.8486,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,479,691
Challenges,6.4 Future Research Directions,Nível 3,Nível 3,0.8486,root > Conclusions and Discussions > Challenges,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,396,870
Future Prospects,Versatility and Limitations,Nível 3,Nível 3,0.8486,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Versatility and Limitations,2535,180
Transformer with Convolution,6.2 Computational Costs,Nível 3,Nível 3,0.8486,Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.2 Computational Costs,425,691
